Invoice_No,Invoice_Date,Customer_ID,Product,Quantity,Unit_Price,Country
INV503257,2025-04-09 00:00:00,CUST1328,Headphones,4,54.03,UAE
INV500609,2025-04-10 00:00:00,CUST1057,Bluetooth Speaker,4,37.6,India
INV500609,2025-04-10 00:00:00,CUST1057,Bluetooth Speaker,3,39.84,India
INV500609,2025-04-10 00:00:00,CUST1057,Power Bank,2,24.75,Singapore
INV500675,2025-04-10 00:00:00,CUST1067,Laptop Stand,1,32.42,India
INV500675,2025-04-10 00:00:00,CUST1067,Fitness Band,4,38.77,UAE
INV500965,2025-04-10 00:00:00,CUST1095,Wireless Mouse,5,26.04,Singapore
INV500965,2025-04-10 00:00:00,CUST1095,Backpack,2,59.39,United Kingdom
INV500965,2025-04-10 00:00:00,CUST1095,Mechanical Keyboard,4,81.1,India
INV501027,2025-04-10 00:00:00,CUST1101,Mechanical Keyboard,5,85.33,UAE
INV501027,2025-04-10 00:00:00,CUST1101,Webcam,5,68.82,United Kingdom
INV503405,2025-04-10 00:00:00,CUST1344,Gaming Mouse Pad,1,18.08,India
INV503405,2025-04-10 00:00:00,CUST1344,Laptop Stand,1,36.12,India
INV500065,2025-04-11 00:00:00,CUST1006,Water Bottle,1,11.57,India
INV500065,2025-04-11 00:00:00,CUST1006,Laptop Stand,2,24.35,India
INV500065,2025-04-11 00:00:00,CUST1006,Charging Cable,1,4.9,India
INV501527,2025-04-11 00:00:00,CUST1153,HDMI Cable,4,8.36,India
INV501527,2025-04-11 00:00:00,CUST1153,Phone Case,1,10.05,India
INV501527,2025-04-11 00:00:00,CUST1153,Backpack,3,42.39,UAE
INV501857,2025-04-11 00:00:00,CUST1185,Phone Case,1,10.91,Singapore
INV501857,2025-04-11 00:00:00,CUST1185,Notebook Set,3,8.82,India
INV503315,2025-04-11 00:00:00,CUST1335,Portable SSD,4,97.53,India
INV502007,2025-04-12 00:00:00,CUST1200,Gaming Mouse Pad,1,16.41,India
INV502061,2025-04-12 00:00:00,CUST1205,Phone Case,1,12.16,India
INV502366,2025-04-12 00:00:00,CUST1238,HDMI Cable,1,10.63,India
INV500590,2025-04-13 00:00:00,CUST1054,Water Bottle,3,12.45,India
INV500590,2025-04-13 00:00:00,CUST1054,Gaming Mouse Pad,1,13.88,India
INV501423,2025-04-13 00:00:00,CUST1141,Fitness Band,2,34.51,India
INV503896,2025-04-13 00:00:00,CUST1398,Mini Tripod,2,11.21,India
INV503896,2025-04-13 00:00:00,CUST1398,Notebook Set,2,6.62,India
INV501338,2025-04-14 00:00:00,CUST1134,Headphones,3,52.93,India
INV501528,2025-04-14 00:00:00,CUST1154,Mechanical Keyboard,1,42.98,India
INV501528,2025-04-14 00:00:00,CUST1154,Water Bottle,2,11.46,India
INV502115,2025-04-14 00:00:00,CUST1209,Wireless Mouse,4,17.8,India
INV502115,2025-04-14 00:00:00,CUST1209,Headphones,4,53.52,Singapore
INV502133,2025-04-14 00:00:00,CUST1213,Phone Case,2,8.95,India
INV502133,2025-04-14 00:00:00,CUST1213,HDMI Cable,2,8.78,India
INV502133,2025-04-14 00:00:00,CUST1213,Notebook Set,1,7.35,UAE
INV503486,2025-04-14 00:00:00,CUST1354,Laptop Stand,2,48.46,United Kingdom
INV503853,2025-04-14 00:00:00,CUST1395,Smartwatch Strap,5,16.29,Singapore
INV500045,2025-04-15 00:00:00,CUST1004,Power Bank,2,28.82,India
INV500045,2025-04-15 00:00:00,CUST1004,Headphones,1,49.24,India
INV500350,2025-04-15 00:00:00,CUST1029,Phone Case,3,10.02,United Kingdom
INV500350,2025-04-15 00:00:00,CUST1029,Phone Case,1,10.45,UAE
INV500811,2025-04-15 00:00:00,CUST1080,Phone Case,4,9.31,India
INV500811,2025-04-15 00:00:00,CUST1080,Charging Cable,4,5.89,UAE
INV500811,2025-04-15 00:00:00,CUST1080,Notebook Set,3,7.48,India
INV501011,2025-04-15 00:00:00,CUST1100,Charging Cable,2,7.31,United Kingdom
INV501011,2025-04-15 00:00:00,CUST1100,HDMI Cable,3,8.97,India
INV501083,2025-04-15 00:00:00,CUST1107,Gaming Mouse Pad,6,20.8,India
INV501083,2025-04-15 00:00:00,CUST1107,Mini Tripod,5,13.13,United Kingdom
INV501083,2025-04-15 00:00:00,CUST1107,Desk Lamp,4,28.01,UAE
INV501274,2025-04-15 00:00:00,CUST1128,Portable SSD,3,91.95,UAE
INV502286,2025-04-15 00:00:00,CUST1231,Headphones,3,60.09,United Kingdom
INV502986,2025-04-15 00:00:00,CUST1301,HDMI Cable,1,6.97,Singapore
INV503157,2025-04-15 00:00:00,CUST1318,Notebook Set,3,6.56,India
INV503157,2025-04-15 00:00:00,CUST1318,Backpack,1,31.72,India
INV503157,2025-04-15 00:00:00,CUST1318,Backpack,1,28.7,India
INV503789,2025-04-15 00:00:00,CUST1387,Charging Cable,5,9.55,India
INV500812,2025-04-16 00:00:00,CUST1080,Water Bottle,3,14.18,India
INV500846,2025-04-16 00:00:00,CUST1084,Smartwatch Strap,1,11.27,United Kingdom
INV500846,2025-04-16 00:00:00,CUST1084,Laptop Stand,4,27.61,UAE
INV500846,2025-04-16 00:00:00,CUST1084,USB-C Hub,3,30.16,Singapore
INV501082,2025-04-16 00:00:00,CUST1107,Webcam,4,57.05,India
INV501082,2025-04-16 00:00:00,CUST1107,USB-C Hub,6,36.5,Singapore
INV501485,2025-04-16 00:00:00,CUST1149,Phone Case,4,11.11,Singapore
INV501485,2025-04-16 00:00:00,CUST1149,Webcam,2,47.3,India
INV501485,2025-04-16 00:00:00,CUST1149,Smartwatch Strap,4,13.44,India
INV501519,2025-04-16 00:00:00,CUST1153,Notebook Set,1,7.39,United Kingdom
INV501519,2025-04-16 00:00:00,CUST1153,Phone Case,2,9.93,United Kingdom
INV501519,2025-04-16 00:00:00,CUST1153,Laptop Stand,2,31.87,Singapore
INV502159,2025-04-16 00:00:00,CUST1215,Headphones,1,43.69,India
INV502417,2025-04-16 00:00:00,CUST1246,Power Bank,2,22.96,United Kingdom
INV502417,2025-04-16 00:00:00,CUST1246,Charging Cable,1,5.29,Singapore
INV503388,2025-04-16 00:00:00,CUST1343,Desk Lamp,5,28.17,UAE
INV501288,2025-04-17 00:00:00,CUST1131,Webcam,1,46.49,UAE
INV501288,2025-04-17 00:00:00,CUST1131,Gaming Mouse Pad,2,18.56,India
INV501924,2025-04-17 00:00:00,CUST1191,Bluetooth Speaker,1,41.4,India
INV501924,2025-04-17 00:00:00,CUST1191,Power Bank,2,31.73,India
INV501924,2025-04-17 00:00:00,CUST1191,Gaming Mouse Pad,4,17.24,India
INV503390,2025-04-17 00:00:00,CUST1343,Wireless Mouse,2,21.14,India
INV503390,2025-04-17 00:00:00,CUST1343,Laptop Stand,3,36.5,India
INV501235,2025-04-18 00:00:00,CUST1126,Laptop Stand,1,35.75,India
INV501235,2025-04-18 00:00:00,CUST1126,Smartwatch Strap,3,13.98,UAE
INV501235,2025-04-18 00:00:00,CUST1126,Charging Cable,4,7.6,UAE
INV503487,2025-04-18 00:00:00,CUST1354,Phone Case,6,14.36,India
INV503487,2025-04-18 00:00:00,CUST1354,HDMI Cable,5,12.05,India
INV502486,2025-04-19 00:00:00,CUST1253,HDMI Cable,5,12.74,India
INV502486,2025-04-19 00:00:00,CUST1253,Desk Lamp,3,33.84,India
INV502486,2025-04-19 00:00:00,CUST1253,Power Bank,2,40.08,India
INV503188,2025-04-19 00:00:00,CUST1322,Backpack,1,38.56,India
INV503188,2025-04-19 00:00:00,CUST1322,Backpack,2,39.91,United Kingdom
INV503267,2025-04-19 00:00:00,CUST1329,Charging Cable,2,6.36,UAE
INV501621,2025-04-20 00:00:00,CUST1164,Portable SSD,2,78.73,Singapore
INV501621,2025-04-20 00:00:00,CUST1164,Smartwatch Strap,4,10.95,UAE
INV501621,2025-04-20 00:00:00,CUST1164,Fitness Band,3,30.3,India
INV503596,2025-04-20 00:00:00,CUST1365,Headphones,1,50.93,India
INV500711,2025-04-21 00:00:00,CUST1069,Notebook Set,1,8.64,India
INV500711,2025-04-21 00:00:00,CUST1069,Phone Case,1,11.31,UAE
INV502415,2025-04-21 00:00:00,CUST1245,Fitness Band,2,36.43,Singapore
INV502415,2025-04-21 00:00:00,CUST1245,Phone Case,3,11.41,India
INV502013,2025-04-22 00:00:00,CUST1200,Webcam,1,50.59,India
INV502013,2025-04-22 00:00:00,CUST1200,Headphones,1,50.0,India
INV502161,2025-04-22 00:00:00,CUST1215,Smartwatch Strap,3,12.09,United Kingdom
INV502161,2025-04-22 00:00:00,CUST1215,Wireless Mouse,1,17.67,India
INV502244,2025-04-22 00:00:00,CUST1226,Water Bottle,3,10.42,Singapore
INV502244,2025-04-22 00:00:00,CUST1226,Desk Lamp,2,18.25,India
INV502244,2025-04-22 00:00:00,CUST1226,Bluetooth Speaker,1,31.65,UAE
INV502514,2025-04-22 00:00:00,CUST1256,Charging Cable,3,6.73,UAE
INV502514,2025-04-22 00:00:00,CUST1256,Portable SSD,3,77.61,India
INV502514,2025-04-22 00:00:00,CUST1256,Gaming Mouse Pad,4,16.42,India
INV502560,2025-04-22 00:00:00,CUST1260,Bluetooth Speaker,4,37.77,UAE
INV502560,2025-04-22 00:00:00,CUST1260,Power Bank,1,25.53,UAE
INV502871,2025-04-22 00:00:00,CUST1291,Wireless Mouse,2,22.61,Singapore
INV503039,2025-04-22 00:00:00,CUST1306,Phone Case,4,12.88,India
INV500253,2025-04-23 00:00:00,CUST1023,Notebook Set,3,8.83,India
INV500253,2025-04-23 00:00:00,CUST1023,USB-C Hub,2,32.51,Singapore
INV500253,2025-04-23 00:00:00,CUST1023,Mini Tripod,1,13.06,India
INV502424,2025-04-23 00:00:00,CUST1247,Charging Cable,1,7.22,India
INV502424,2025-04-23 00:00:00,CUST1247,Portable SSD,3,108.99,United Kingdom
INV502424,2025-04-23 00:00:00,CUST1247,Webcam,2,45.65,India
INV502808,2025-04-23 00:00:00,CUST1286,Bluetooth Speaker,2,38.44,India
INV503316,2025-04-23 00:00:00,CUST1335,Portable SSD,3,89.54,UAE
INV503436,2025-04-23 00:00:00,CUST1348,Charging Cable,2,5.9,UAE
INV501343,2025-04-24 00:00:00,CUST1135,Smartwatch Strap,5,13.43,India
INV501343,2025-04-24 00:00:00,CUST1135,Smartwatch Strap,3,16.12,India
INV501343,2025-04-24 00:00:00,CUST1135,HDMI Cable,4,9.98,Singapore
INV502495,2025-04-24 00:00:00,CUST1254,Wireless Mouse,1,18.82,India
INV502495,2025-04-24 00:00:00,CUST1254,Headphones,1,51.67,Singapore
INV502495,2025-04-24 00:00:00,CUST1254,Mini Tripod,3,13.31,UAE
INV502539,2025-04-24 00:00:00,CUST1258,Phone Case,2,10.5,United Kingdom
INV502539,2025-04-24 00:00:00,CUST1258,Power Bank,3,25.67,United Kingdom
INV502726,2025-04-24 00:00:00,CUST1277,Fitness Band,5,41.03,United Kingdom
INV502726,2025-04-24 00:00:00,CUST1277,Wireless Mouse,5,26.57,India
INV500002,2025-04-25 00:00:00,CUST1001,Portable SSD,3,90.72,India
INV500372,2025-04-25 00:00:00,CUST1034,Wireless Mouse,2,19.73,Singapore
INV500372,2025-04-25 00:00:00,CUST1034,Charging Cable,2,6.64,India
INV500372,2025-04-25 00:00:00,CUST1034,Fitness Band,2,30.28,United Kingdom
INV500779,2025-04-25 00:00:00,CUST1076,Phone Case,1,9.46,India
INV501080,2025-04-25 00:00:00,CUST1107,Smartwatch Strap,4,15.7,India
INV501080,2025-04-25 00:00:00,CUST1107,Notebook Set,5,8.38,UAE
INV501080,2025-04-25 00:00:00,CUST1107,Smartwatch Strap,2,13.44,India
INV503090,2025-04-25 00:00:00,CUST1311,Webcam,4,48.25,India
INV503090,2025-04-25 00:00:00,CUST1311,Phone Case,1,11.39,United Kingdom
INV503177,2025-04-25 00:00:00,CUST1321,Mechanical Keyboard,4,63.63,UAE
INV503525,2025-04-25 00:00:00,CUST1357,Phone Case,1,10.0,India
INV500236,2025-04-26 00:00:00,CUST1020,HDMI Cable,5,11.6,India
INV500236,2025-04-26 00:00:00,CUST1020,USB-C Hub,6,40.0,India
INV501171,2025-04-26 00:00:00,CUST1117,Notebook Set,1,6.76,United Kingdom
INV503044,2025-04-26 00:00:00,CUST1306,Charging Cable,3,8.82,India
INV503044,2025-04-26 00:00:00,CUST1306,Smartwatch Strap,3,16.43,India
INV503044,2025-04-26 00:00:00,CUST1306,Wireless Mouse,5,22.16,UAE
INV503058,2025-04-26 00:00:00,CUST1308,Backpack,3,37.89,Singapore
INV500666,2025-04-27 00:00:00,CUST1066,Power Bank,1,22.3,India
INV500844,2025-04-27 00:00:00,CUST1083,Phone Case,3,8.14,UAE
INV501133,2025-04-27 00:00:00,CUST1112,Desk Lamp,4,24.75,United Kingdom
INV501133,2025-04-27 00:00:00,CUST1112,USB-C Hub,3,29.77,UAE
INV502200,2025-04-27 00:00:00,CUST1221,Fitness Band,4,35.3,India
INV502200,2025-04-27 00:00:00,CUST1221,Water Bottle,4,13.77,India
INV502200,2025-04-27 00:00:00,CUST1221,Smartwatch Strap,3,13.45,India
INV503007,2025-04-27 00:00:00,CUST1304,Fitness Band,1,26.16,Singapore
INV503007,2025-04-27 00:00:00,CUST1304,Notebook Set,2,5.99,India
INV503007,2025-04-27 00:00:00,CUST1304,Phone Case,3,8.07,India
INV500138,2025-04-28 00:00:00,CUST1011,Mechanical Keyboard,1,52.89,India
INV502413,2025-04-28 00:00:00,CUST1245,Wireless Mouse,3,23.32,United Kingdom
INV502413,2025-04-28 00:00:00,CUST1245,Notebook Set,3,9.39,Singapore
INV502413,2025-04-28 00:00:00,CUST1245,Water Bottle,3,17.12,India
INV500301,2025-04-29 00:00:00,CUST1027,Webcam,2,58.03,India
INV500301,2025-04-29 00:00:00,CUST1027,Phone Case,5,12.28,UAE
INV500767,2025-04-29 00:00:00,CUST1076,Gaming Mouse Pad,3,14.21,India
INV500767,2025-04-29 00:00:00,CUST1076,Mini Tripod,1,11.63,India
INV500767,2025-04-29 00:00:00,CUST1076,Notebook Set,4,7.47,India
INV501842,2025-04-29 00:00:00,CUST1184,Smartwatch Strap,6,19.77,India
INV501842,2025-04-29 00:00:00,CUST1184,Power Bank,5,42.52,UAE
INV502353,2025-04-29 00:00:00,CUST1237,Bluetooth Speaker,2,38.14,United Kingdom
INV500634,2025-04-30 00:00:00,CUST1060,Webcam,2,39.72,Singapore
INV500644,2025-04-30 00:00:00,CUST1061,Phone Case,1,9.33,India
INV500982,2025-04-30 00:00:00,CUST1096,Laptop Stand,2,31.2,UAE
INV500982,2025-04-30 00:00:00,CUST1096,Phone Case,4,8.76,Singapore
INV502268,2025-04-30 00:00:00,CUST1230,Water Bottle,4,13.06,Singapore
INV502268,2025-04-30 00:00:00,CUST1230,Phone Case,4,8.89,India
INV502268,2025-04-30 00:00:00,CUST1230,Mini Tripod,4,9.57,United Kingdom
INV502772,2025-04-30 00:00:00,CUST1282,Fitness Band,3,31.44,India
INV503084,2025-04-30 00:00:00,CUST1311,Mini Tripod,1,13.05,UAE
INV503084,2025-04-30 00:00:00,CUST1311,Backpack,4,43.4,India
INV503084,2025-04-30 00:00:00,CUST1311,,4,17.02,UAE
INV503108,2025-04-30 00:00:00,CUST1313,Mechanical Keyboard,4,61.71,India
INV503108,2025-04-30 00:00:00,CUST1313,Desk Lamp,4,25.74,India
INV503108,2025-04-30 00:00:00,CUST1313,Desk Lamp,4,24.84,United Kingdom
INV503720,2025-04-30 00:00:00,CUST1379,Mechanical Keyboard,3,58.25,UAE
INV503720,2025-04-30 00:00:00,CUST1379,Portable SSD,3,90.49,UAE
INV503720,2025-04-30 00:00:00,CUST1379,USB-C Hub,4,31.39,India
INV503883,2025-04-30 00:00:00,CUST1397,Mini Tripod,4,13.73,India
INV503883,2025-04-30 00:00:00,CUST1397,Notebook Set,1,9.23,Singapore
INV500064,2025-05-01 00:00:00,CUST1006,Mechanical Keyboard,3,44.39,India
INV500064,2025-05-01 00:00:00,CUST1006,Fitness Band,1,29.56,India
INV501689,2025-05-01 00:00:00,CUST1169,Gaming Mouse Pad,2,15.73,United Kingdom
INV501689,2025-05-01 00:00:00,CUST1169,Smartwatch Strap,3,13.58,United Kingdom
INV501689,2025-05-01 00:00:00,CUST1169,HDMI Cable,2,9.65,India
INV502753,2025-05-01 00:00:00,CUST1279,HDMI Cable,2,9.73,Singapore
INV502757,2025-05-01 00:00:00,CUST1279,Bluetooth Speaker,3,38.51,India
INV502757,2025-05-01 00:00:00,CUST1279,Power Bank,2,25.87,India
INV502757,2025-05-01 00:00:00,CUST1279,Power Bank,2,27.01,India
INV503151,2025-05-01 00:00:00,CUST1317,Gaming Mouse Pad,1,16.87,India
INV501043,2025-05-02 00:00:00,CUST1102,USB-C Hub,2,26.63,United Kingdom
INV501043,2025-05-02 00:00:00,CUST1102,Notebook Set,1,6.2,India
INV501043,2025-05-02 00:00:00,CUST1102,Phone Case,2,8.97,India
INV501116,2025-05-02 00:00:00,CUST1110,Wireless Mouse,3,16.79,India
INV501116,2025-05-02 00:00:00,CUST1110,Laptop Stand,3,29.43,Singapore
INV501116,2025-05-02 00:00:00,CUST1110,USB-C Hub,4,25.06,India
INV502569,2025-05-02 00:00:00,CUST1261,Headphones,3,56.6,India
INV502569,2025-05-02 00:00:00,CUST1261,Gaming Mouse Pad,1,20.13,India
INV502988,2025-05-02 00:00:00,CUST1301,Webcam,2,40.37,India
INV502988,2025-05-02 00:00:00,CUST1301,Mechanical Keyboard,4,43.04,India
INV503671,2025-05-02 00:00:00,CUST1376,USB-C Hub,3,47.18,United Kingdom
INV503671,2025-05-02 00:00:00,CUST1376,Headphones,4,75.49,India
INV501043,2025-05-02 00:00:00,CUST1102,USB-C Hub,2,26.63,United Kingdom
INV500624,2025-05-03 00:00:00,CUST1059,Smartwatch Strap,2,12.29,India
INV500941,2025-05-03 00:00:00,CUST1092,Charging Cable,3,5.65,India
INV500941,2025-05-03 00:00:00,CUST1092,HDMI Cable,3,8.77,UAE
INV500041,2025-05-04 00:00:00,CUST1004,Charging Cable,2,6.94,India
INV500041,2025-05-04 00:00:00,CUST1004,Gaming Mouse Pad,1,16.76,India
INV500041,2025-05-04 00:00:00,CUST1004,Smartwatch Strap,1,12.7,India
INV500645,2025-05-04 00:00:00,CUST1061,Headphones,1,46.61,UAE
INV500645,2025-05-04 00:00:00,CUST1061,Phone Case,1,8.5,United Kingdom
INV500952,2025-05-04 00:00:00,CUST1094,USB-C Hub,2,28.4,India
INV500952,2025-05-04 00:00:00,CUST1094,Notebook Set,4,7.39,India
INV502526,2025-05-04 00:00:00,CUST1257,Backpack,4,50.91,India
INV502907,2025-05-04 00:00:00,CUST1295,Bluetooth Speaker,3,32.03,India
INV502907,2025-05-04 00:00:00,CUST1295,Desk Lamp,1,19.72,India
INV502907,2025-05-04 00:00:00,CUST1295,Notebook Set,1,6.88,Singapore
INV500591,2025-05-05 00:00:00,CUST1054,Desk Lamp,2,23.14,India
INV500591,2025-05-05 00:00:00,CUST1054,Headphones,2,48.39,United Kingdom
INV500593,2025-05-05 00:00:00,CUST1054,Fitness Band,2,28.44,Singapore
INV500593,2025-05-05 00:00:00,CUST1054,Backpack,3,35.27,India
INV500593,2025-05-05 00:00:00,CUST1054,Desk Lamp,3,21.78,UAE
INV500809,2025-05-05 00:00:00,CUST1080,Portable SSD,4,86.31,India
INV500893,2025-05-05 00:00:00,CUST1089,Smartwatch Strap,2,13.63,India
INV502164,2025-05-05 00:00:00,CUST1216,Webcam,4,52.55,India
INV502164,2025-05-05 00:00:00,CUST1216,Gaming Mouse Pad,1,17.56,India
INV500907,2025-05-06 00:00:00,CUST1090,Portable SSD,3,135.34,UAE
INV501734,2025-05-06 00:00:00,CUST1173,Mini Tripod,2,12.91,United Kingdom
INV501050,2025-05-07 00:00:00,CUST1104,Laptop Stand,3,33.88,United Kingdom
INV501050,2025-05-07 00:00:00,CUST1104,Portable SSD,3,89.37,India
INV501050,2025-05-07 00:00:00,CUST1104,Notebook Set,2,7.04,United Kingdom
INV501160,2025-05-07 00:00:00,CUST1116,Fitness Band,4,28.12,United Kingdom
INV501160,2025-05-07 00:00:00,CUST1116,Fitness Band,2,31.39,India
INV501160,2025-05-07 00:00:00,CUST1116,HDMI Cable,1,8.26,Singapore
INV500235,2025-05-08 00:00:00,CUST1020,Bluetooth Speaker,5,58.71,Singapore
INV500235,2025-05-08 00:00:00,,USB-C Hub,2,40.39,India
INV500235,2025-05-08 00:00:00,CUST1020,Phone Case,3,12.21,India
INV501000,2025-05-08 00:00:00,CUST1099,Fitness Band,1,35.71,India
INV501000,2025-05-08 00:00:00,CUST1099,Headphones,1,51.96,United Kingdom
INV501816,2025-05-08 00:00:00,CUST1180,HDMI Cable,1,8.22,United Kingdom
INV500997,2025-05-09 00:00:00,CUST1098,Phone Case,2,10.12,India
INV501653,2025-05-09 00:00:00,CUST1166,Charging Cable,3,9.78,United Kingdom
INV501653,2025-05-09 00:00:00,CUST1166,Portable SSD,4,122.61,United Kingdom
INV501795,2025-05-09 00:00:00,CUST1178,Mechanical Keyboard,3,52.58,UAE
INV501795,2025-05-09 00:00:00,CUST1178,Gaming Mouse Pad,4,16.36,India
INV501795,2025-05-09 00:00:00,CUST1178,Wireless Mouse,2,20.62,India
INV500735,2025-05-10 00:00:00,CUST1072,Smartwatch Strap,2,12.1,India
INV500854,2025-05-10 00:00:00,CUST1085,Webcam,4,41.1,UAE
INV500854,2025-05-10 00:00:00,CUST1085,Gaming Mouse Pad,1,14.56,United Kingdom
INV500854,2025-05-10 00:00:00,CUST1085,Power Bank,1,26.5,UAE
INV501022,2025-05-10 00:00:00,CUST1101,Phone Case,3,14.23,Singapore
INV501022,2025-05-10 00:00:00,CUST1101,Mechanical Keyboard,3,76.23,Singapore
INV501162,2025-05-10 00:00:00,CUST1116,Headphones,4,47.62,India
INV501162,2025-05-10 00:00:00,CUST1116,Headphones,3,47.81,United Kingdom
INV501162,2025-05-10 00:00:00,CUST1116,Laptop Stand,1,28.12,Singapore
INV502625,2025-05-10 00:00:00,CUST1268,Mechanical Keyboard,3,54.38,Singapore
INV502625,2025-05-10 00:00:00,CUST1268,Headphones,3,46.15,UAE
INV502625,2025-05-10 00:00:00,CUST1268,HDMI Cable,2,7.83,India
INV503642,2025-05-10 00:00:00,CUST1371,Smartwatch Strap,1,12.54,India
INV503642,2025-05-10 00:00:00,CUST1371,Desk Lamp,1,25.71,United Kingdom
INV503642,2025-05-10 00:00:00,CUST1371,Charging Cable,1,7.04,UAE
INV501162,2025-05-10 00:00:00,CUST1116,Laptop Stand,1,28.12,Singapore
INV501442,2025-05-11 00:00:00,CUST1143,Water Bottle,3,16.78,India
INV501442,2025-05-11 00:00:00,CUST1143,Mechanical Keyboard,2,67.61,India
INV502129,2025-05-11 00:00:00,CUST1212,Smartwatch Strap,1,10.81,United Kingdom
INV502129,2025-05-11 00:00:00,CUST1212,Bluetooth Speaker,3,40.26,United Kingdom
INV502193,2025-05-11 00:00:00,CUST1220,USB-C Hub,4,31.22,Singapore
INV502193,2025-05-11 00:00:00,CUST1220,Phone Case,1,10.93,Singapore
INV502193,2025-05-11 00:00:00,CUST1220,Backpack,3,41.02,United Kingdom
INV503893,2025-05-11 00:00:00,CUST1398,Mini Tripod,1,12.07,United Kingdom
INV501431,2025-05-12 00:00:00,CUST1143,Phone Case,2,10.25,India
INV501431,2025-05-12 00:00:00,CUST1143,Bluetooth Speaker,1,43.44,India
INV501431,2025-05-12 00:00:00,CUST1143,USB-C Hub,2,33.41,India
INV502267,2025-05-12 00:00:00,CUST1230,Webcam,3,38.74,India
INV502267,2025-05-12 00:00:00,CUST1230,Headphones,2,38.34,India
INV503116,2025-05-12 00:00:00,CUST1314,Desk Lamp,6,35.48,India
INV503901,2025-05-12 00:00:00,CUST1400,Laptop Stand,1,28.03,India
INV503901,2025-05-12 00:00:00,CUST1400,Backpack,4,31.87,UAE
INV503901,2025-05-12 00:00:00,CUST1400,Desk Lamp,1,22.59,India
INV501773,2025-05-13 00:00:00,CUST1177,Notebook Set,2,10.37,UAE
INV501773,2025-05-13 00:00:00,CUST1177,Desk Lamp,2,37.75,United Kingdom
INV502754,2025-05-13 00:00:00,CUST1279,Fitness Band,4,33.69,India
INV502754,2025-05-13 00:00:00,CUST1279,Fitness Band,1,35.85,India
INV500383,2025-05-14 00:00:00,CUST1035,Water Bottle,1,17.24,India
INV500383,2025-05-14 00:00:00,CUST1035,Smartwatch Strap,4,15.39,India
INV502892,2025-05-14 00:00:00,CUST1293,Bluetooth Speaker,2,35.24,India
INV503791,2025-05-14 00:00:00,CUST1387,Smartwatch Strap,3,19.83,India
INV503791,2025-05-14 00:00:00,CUST1387,Phone Case,5,13.54,UAE
INV501006,2025-05-15 00:00:00,CUST1100,Wireless Mouse,2,19.53,UAE
INV501006,2025-05-15 00:00:00,CUST1100,Smartwatch Strap,2,13.88,UAE
INV501006,2025-05-15 00:00:00,CUST1100,Gaming Mouse Pad,2,17.86,India
INV501468,2025-05-15 00:00:00,CUST1146,Backpack,2,40.71,United Kingdom
INV501468,2025-05-15 00:00:00,CUST1146,Portable SSD,1,110.7,UAE
INV501468,2025-05-15 00:00:00,CUST1146,Smartwatch Strap,4,14.36,India
INV501879,2025-05-15 00:00:00,CUST1187,Backpack,1,37.51,United Kingdom
INV501879,2025-05-15 00:00:00,CUST1187,Smartwatch Strap,1,13.98,India
INV502653,2025-05-15 00:00:00,CUST1271,Desk Lamp,3,25.56,India
INV502653,2025-05-15 00:00:00,CUST1271,Laptop Stand,2,31.66,India
INV502653,2025-05-15 00:00:00,CUST1271,Webcam,4,47.4,Singapore
INV503181,2025-05-15 00:00:00,CUST1321,Fitness Band,1,33.13,Singapore
INV503181,2025-05-15 00:00:00,CUST1321,Mechanical Keyboard,2,63.04,India
INV503181,2025-05-15 00:00:00,CUST1321,Smartwatch Strap,3,13.0,United Kingdom
INV502305,2025-05-16 00:00:00,CUST1232,Notebook Set,3,8.16,UAE
INV502305,2025-05-16 00:00:00,CUST1232,Gaming Mouse Pad,4,14.95,United Kingdom
INV503234,2025-05-16 00:00:00,CUST1325,HDMI Cable,3,13.65,UAE
INV503234,2025-05-16 00:00:00,CUST1325,Desk Lamp,5,35.79,India
CINV503366,2025-05-16 00:00:00,CUST1340,USB-C Hub,-1,36.37,Singapore
